transactionID,accountID,transactionAmount,transactionCurrencyCode,transactionDate,transactionTime,localHour,transactionDeviceId,transactionIPaddress
F6FCE228-410F-4DDA-B031-AFEBE6CB0DCF,A1759222054221560,399.99,USD,20130521,231937,15,NA,208.127
DB0EFA69-44FF-48F4-885B-B2D8BE89B5F1,A985157012297061,399.99,USD,20130522,40843,23,NA,65.33
44D80959-7137-4EDB-AEEE-1B7654A9A2A2,A1055521400546730,119.99,USD,20130523,5541,NA,NA,201.247
C194DC26-0859-4B67-B964-04CD2153D474,A914801029144021,227.26,USD,20130523,11234,19,NA,98.199
08476D92-F43C-4096-BF2E-CC504E129B32,A1899947007514380,219.99,USD,20130524,23858,18,NA,108.245
F780BF51-7285-4358-AF37-9DB126826493,A914801030326097,1239.12,USD,20130524,185519,13,NA,207.75
B44556BB-1C72-4B05-B89B-8B078FE110FC,A844427390246047,5.39,USD,20130524,203746,15,NA,72.9
E43E8072-254F-4175-A8E1-ECD2AD3569BD,A1055521323577130,99,AUD,20130525,11710,11,NA,123.243
8C0290E7-E48A-4677-A3C5-DA4887AF714F,A1759221122355570,4.99,USD,20130525,15743,19,NA,99.5
17DA4A53-7EDF-4FE4-A997-3C9AF9255294,A844427390246047,5.39,USD,20130525,122104,7,NA,74.67
4AD79610-DF94-40EA-AA57-0D0C4C107950,A844427390246047,5.39,USD,20130526,22819,21,NA,74.67
C1139A31-94F4-4AF3-83D4-1C38B8C1630C,A844427247312054,5.34,USD,20130526,24216,20,NA,68.54
16205A3A-F03A-4CAE-9F3A-643ECEA5CD1A,A844428063108784,235.11,USD,20130526,82719,0,NA,76.168
F271EB77-5ABF-4239-B885-B288E378B904,A1055521407187180,99.99,USD,20130526,92725,4,NA,98.206
83EB033D-8776-4E51-9170-A93B4171F7C9,A985156995301545,1199,SEK,20130526,180620,19,NA,90.229
D7BC1361-E730-4463-9DE7-2B9D92DB5A5B,A985157015268058,4.99,USD,20130527,151313,10,NA,24.254
D82A5643-E609-47A2-9D94-26BBD8C60B17,A914801032155315,59.99,USD,20130527,181456,12,NA,72.146
C1A418D3-4D68-49B6-812B-26760C9DFA69,A1829582571184360,240.34,USD,20130527,230030,18,NA,96.33
8E33EC4E-27BF-4173-97B4-D43B6814D51A,A1759222219271470,230.99,USD,20130528,42317,23,NA,24.25
07CC1856-B673-4411-B333-8D9E62362A2A,A1688853647465720,235.06,USD,20130528,64701,0,NA,108.2
DC432195-AF2E-435E-8C1F-55F524BEFE52,A1688853647422820,219.99,USD,20130528,65935,1,NA,207.255
EB767D87-5F59-4136-B31E-96BBFCBB67EE,A914801032495408,130.64,USD,20130528,71443,2,NA,108.29
E36923C7-9BD5-431D-B4DC-08A32EC9FFEF,A844428064492063,63.95,USD,20130528,102250,4,NA,71.164
6DC4F5F7-598E-4782-9981-5466DF994D2B,A1055520836257310,5.04,USD,20130528,101302,5,NA,69.177
CD46B7F1-9A9B-4400-B19B-3E610AD89373,A1829582585607330,6198,HKD,20130528,104434,19,NA,153.132
D2155FC9-8E47-46A6-B8F3-1395DECE7D82,A844427390246047,5.39,USD,20130528,141407,9,NA,72.9
D7FBF758-8EBD-4BB9-BBF2-EB020B19244F,A844427499522784,1276.1,CAD,20130528,204332,15,NA,72.39
DF1BADD6-5B94-4AC9-BFED-013E503B6AC6,A914801032998331,106.24,USD,20130529,40026,23,NA,71.184
D86524A3-C03E-456A-BFF4-D72A4AB86E98,A1829582571178480,149.79,USD,20130531,54351,23,NA,96.19
7CBD94BD-DE0D-41A3-B817-AB77E701417E,A844428067411731,2499999,IDR,20130602,73602,14,NA,180.251
318337D3-A9D2-4CE8-9E89-6E9CABD5C81B,A1829582585607930,73080,JPY,20130602,95030,18,NA,110.233
64412925-65AD-48C6-B972-ACD6CF94EEAC,A1688853662723650,62580,JPY,20130602,215928,6,NA,133.205
863458D8-5281-447D-A4E6-5FD544004CC6,A985156973927307,129.58,USD,20130602,223829,17,NA,71.225
21BFBA15-DD7F-4F96-80F7-63461F3E0B14,A1759222234548880,62580,JPY,20130602,223511,7,NA,119.24
61A001EA-B0BB-45DE-80A5-21EAA23CA9BD,A985157020139587,220.44,USD,20130603,142444,9,NA,24.127
046C8472-DCF1-43A9-ACCD-63FD9272BF2D,A1055521413664500,1797.98,GBP,20130603,180532,NA,NA,109.99
211C762A-B257-4A38-BCBC-FA281E621A6E,A985157020362942,139.99,USD,20130603,215139,16,NA,67.173
D78482B2-A796-4393-88A4-B71447256CFE,A1899946999859530,886,EUR,20130603,222611,23,NA,77.172
2B09B433-DADA-4082-A6FE-3CA8BCC78688,A1899947010060800,538,EUR,20130604,5122,9,NA,119.243
51CB7253-1003-4D5D-81E5-B879644F2FD4,A1759222234549890,538,EUR,20130604,15728,10,NA,49.129
2F5477D4-8F82-4C24-8CBB-BACAB8B3F35E,A1899947010059810,538,EUR,20130604,24845,11,NA,119.242
4B1A2B55-6901-49E4-B712-59F45CAB2971,A1899946948720350,54.45,USD,20130604,84602,3,NA,173.225
1CA33D61-7C55-47F4-B9AB-8EAD89B365FC,A1055521414211260,234.84,USD,20130604,141018,9,NA,98.219
87A2F03E-8942-4346-91D8-57CFB374A691,A985157020938528,224.64,USD,20130604,182551,13,NA,184.155
B3D63290-C996-4FB9-8407-94E5FDD893A6,A1899947024113680,959.99,TTD,20130604,191545,NA,NA,201.247
4DCEDD8C-6AFA-4617-B41A-58AD183EB73F,A1759222234550830,559.98,SGD,20130605,22700,11,NA,49.129
01EBE8F3-8D63-4C5C-A84D-3597F45AF7FF,A1055521414771890,490,EUR,20130605,104122,NA,NA,109.99
33B5768D-FC4D-40EC-80C5-4EC4C2132523,A1055521304956120,219.99,USD,20130605,163130,8,NA,24.6
43ED2F4A-CB0E-4BC8-82FF-D2EED5E10C56,A985156344580871,79.95,USD,20130605,202009,15,NA,98.77
9523314D-A526-4364-BC75-9CDAECD45764,A1688853662723550,73080,JPY,20130605,230011,8,NA,49.129
AF6F9F4D-4B58-4771-A66C-7D06732A3BCB,A1899947010054350,73080,JPY,20130606,41459,13,NA,110.233
07E0BDF4-19A7-42C7-AB97-524FD54FD8DE,A844428070296223,149.44,USD,20130606,140501,9,NA,72.241
7B3F7EF6-29B1-4C8B-9EE1-3DA0B167FEEB,A1899947010059740,73080,JPY,20130607,74021,16,NA,110.233
5ED3D555-50FF-495C-987E-9290C0859A86,A1759222234549910,73080,JPY,20130607,152443,0,NA,49.129
EA7C4650-36BF-4718-B823-8563B00915E2,A1899947010050950,6198,HKD,20130608,45007,13,NA,119.24
2C7D49AD-DF09-48B1-AFBA-2A2FAB9C0A73,A914801039881252,49.99,USD,20130608,235534,NA,NA,75.142
1570A2EA-1C1E-4186-B02C-46A64FCC153D,A1899947025693470,234.84,USD,20130609,60323,0,NA,69.166
7C29C52F-A66E-424F-9686-34C20374E60C,A985157023867172,278.88,CAD,20130609,93210,4,NA,70.81
57A22934-2447-4241-9BB8-2F199C2850D8,A985156424254778,268.2,USD,20130609,141034,8,NA,72.135
5AC8DD97-EF5A-4263-A85C-4A0B41B25F1F,A985156424254778,536.4,USD,20130609,141314,8,NA,72.135
D8DD072D-BD77-4404-9F38-7CB5F29F9AB1,A1759222088010530,73080,JPY,20130609,160832,1,NA,119.24
FA42AE4C-6146-403B-AF72-F6C7B4A61C99,A985157024211492,286.29,CAD,20130609,222019,17,NA,24.36
7FCE8F6D-71DC-444D-A741-AB98CA820CF8,A985157024494313,589,EUR,20130610,110207,12,NA,62.233
EDBD761B-0D75-4210-8EB0-5D9027354777,A985157024633113,226.74,USD,20130610,141515,9,NA,71.127
FA6407D5-7C4C-432B-A4A6-C3EBA1F68D2E,A1899945503768080,544.36,USD,20130610,214322,16,NA,100.2
C0AC9A11-B608-4F89-8512-5EBB93E944CC,A985156257310821,534.99,USD,20130610,225856,16,NA,69.92
4C93E0D8-78D0-497B-957A-564EF8FC7158,A1899946865213400,79380,JPY,20130610,234850,8,NA,114.167
E98EDE5A-2589-41C8-8918-CDD7E232DFA4,A1759222088010680,6796,HKD,20130611,22759,11,NA,114.167
7AD4FFAA-3776-4078-9B72-E3F4374E084C,A1688853516418620,78750,JPY,20130611,111053,20,NA,180
094B4E1E-66FC-41FC-8479-C8E8AEA060D4,A844427930413826,139.99,USD,20130611,152854,16,NA,46.126
CE41BA3C-EC76-4F5A-B482-BBD875637B34,A1055521418952090,431.92,USD,20130611,154959,9,NA,74.195
92AE3A69-0AA0-4013-81F5-E5476A679CA8,A914801041766020,1135.1,USD,20130611,184130,NA,NA,201.247
6E6582E7-5EA1-4901-8EA5-DDF1B8CFFBD0,A1759222088012530,78750,JPY,20130611,233239,8,NA,180
092AE9C1-D42D-4827-88BF-36AF21A5AF9C,A844427139518377,521.11,USD,20130612,1347,18,NA,68.34
B2560984-B5D0-4046-AA18-5194557F7BFB,A1055521420231150,279.99,CAD,20130613,15853,NA,NA,108.172
CE2710B3-8505-4A49-8CF0-C89DE5CFBFEA,A1759222233978190,73080,JPY,20130613,55220,14,NA,180.1
F630FC12-AAA2-46EC-9668-50A5F4ADF272,A844428055813651,279.99,EUR,20130613,210942,21,NA,109.169
0CFE411F-60D6-4A55-BA34-4AF6CDA40F4C,A844428075764805,155.68,CAD,20130613,223409,17,NA,184.145
5D608BED-B41D-4342-8F33-456DC738CAB9,A844428075771892,155.68,CAD,20130613,225010,17,NA,174.91
8E91DCEF-BD60-4DD3-8E4A-F02E9DDAF11B,A1688852290273240,239,BRL,20130614,24818,23,NA,186.206
1FBD70B3-69DC-42FC-B01E-4A878101878A,A985157028138976,73080,JPY,20130614,110127,20,NA,60.238
1AE19EA1-54DF-4E2A-889F-E47C3AFE65AF,A1899947009495910,538,EUR,20130614,125013,21,NA,153.16
8FD47B20-AEF6-4FEB-9F2A-EF054473591C,A1759222233976530,538,EUR,20130614,132221,22,NA,180.22
4A900457-BD70-4890-BF2D-33F73AB6B63B,A1055521148711710,116.86,USD,20130614,180441,12,NA,168.93
C756E233-F89C-4E73-B59D-F3C88955F876,A1899946865214660,538,EUR,20130615,1658,9,NA,180.11
CA42091A-18DD-4F9D-B450-DF0C1B3A2533,A914800502645572,261.45,CAD,20130615,30647,19,NA,142.179
07FDC1C1-6833-4FF6-AEF1-F89E1BC0C2E4,A844428076870320,235.39,USD,20130615,50751,0,NA,74.89
18E5F45E-FBFB-441B-8F37-8AE1D7295EDE,A1688853516422260,78750,JPY,20130615,73227,16,NA,153.16
E958CF52-4917-48C5-8954-1483C953AC92,A1055521187379930,3699,ZAR,20130615,132647,15,NA,197.214
B6D9D9E1-4790-430B-B6C8-F96254929232,A1688853662172380,538,EUR,20130616,63251,15,NA,153.161
141CB1D3-6D9F-4AAC-A2CD-4070C9CE7CF2,A1899947009497700,538,EUR,20130616,83211,17,NA,153.162
DA99C99F-D003-40E2-9F98-03B4FE605253,A1829582499560400,212.49,USD,20130616,223204,14,NA,174.14
D9CB5E41-13CC-4B6F-995D-6E9A97BC9404,A1055521423862640,53.49,USD,20130617,4315,NA,NA,99.74
680D275A-BA11-45DC-89F6-BCE4174138CD,A985157030636424,222.19,USD,20130617,120118,7,NA,173.162
0C13AAE6-EA02-44C3-8C5F-736D2262B863,A914801047337777,99.99,USD,20130617,232939,18,NA,74.65
2287EAD8-7FC4-4D03-AE51-B28EFDF402C8,A844427911550470,491.23,USD,20130619,12026,20,NA,68.192
086EEDBA-75E6-4DF3-80E7-AA52E1808E67,A985157032582454,148.39,USD,20130619,131512,8,NA,68.226
65F78C6C-4CA9-477E-A07A-C543F061CCF0,A985157032803151,127.22,USD,20130619,194403,NA,NA,216.15
119045F0-F3A0-4C16-80D7-CEAF8EB64EDF,A1688853662176830,569.97,EUR,20130620,62754,15,NA,223.219
2AE756B1-4B65-4776-8235-DE924CFF441F,A1899945400145110,1499,MXN,20130621,20024,20,NA,189.169
A1B6266E-73F5-4845-9111-A738F9DAE708,A914800135712323,49.99,USD,20130621,44939,20,NA,71.119
D3CD967A-94B4-4287-8120-32EF85E7B02C,A914801050825914,799,GBP,20130621,174729,17,NA,93.96
241DBB1D-3092-4FCE-A4A5-00219ECD6C99,A1055521428449680,278.88,CAD,20130622,31442,22,NA,174.112
3E9DDCBD-B9EE-492D-B890-F59CA54CC1D3,A914801051546574,149.79,USD,20130622,154707,9,NA,162.17
6D132DF5-930F-4146-9ACD-6A3D37797937,A1829582585083370,5097,HKD,20130624,130709,22,NA,125.193
6FA5B838-E444-45DB-8E3F-C2FF84B659DA,A1829582090530300,524.99,USD,20130626,115839,6,NA,67.255
04F944C7-D668-4E6F-A346-193426E8E616,A914801008717357,199.99,USD,20130627,103950,4,NA,107.6
38BB62A9-D1A2-47E2-B1CE-306AADF4B30E,A985155987986681,299.99,GBP,20130628,94523,NA,NA,217.124
40C01935-E0C5-43BA-896A-9861248671B3,A1055521433814170,281.37,CAD,20130628,100743,5,NA,66.11
37D92FDB-8CA9-441C-BB40-C3DF7FAF2C98,A1829582611705500,579,EUR,20130628,143710,15,NA,46.228
F136B785-654A-4430-B8C5-F8EC49C51638,A844428088760242,157.07,CAD,20130628,165624,12,NA,142.176
86B5B6AB-6CB0-475D-8410-53986B683FF4,A985156354030633,106.74,USD,20130628,185509,13,NA,76.19
2F08C06C-9D6D-4C8E-BDAE-FFE9DE4DFC14,A914800994173573,105.19,USD,20130628,194206,NA,NA,50.79
AEFF03C1-0ED5-45E2-8C9D-58C60E963BA4,A844428088945212,281.37,CAD,20130628,223736,17,NA,66.36
AD026A29-CFC1-41BF-8683-C79106AE9089,A914801056969739,281.37,CAD,20130628,225855,17,NA,24.212
B735AB7C-D3BC-4F1A-8ADD-39675838AE64,A914801056969739,281.37,CAD,20130628,225714,17,NA,24.212
631DF3EE-25A0-46B8-BF12-A1DC502408C1,A844428088961123,281.37,CAD,20130628,233235,18,NA,173.35
3CBB6404-3887-4C52-963D-65390529808B,A1688853674203420,29.99,AUD,20130629,174821,3,NA,121.217
C96A9D09-3F4B-4B70-BCB3-8D9E55DEA551,A985157041881251,278.88,CAD,20130630,84048,3,NA,70.83
02270FB7-C570-4203-A1F4-E385756178CB,A985157043020368,159.82,CAD,20130701,135611,6,NA,68.148
4864013D-8FA4-443B-B917-49285038494C,A914801059656424,155.68,CAD,20130701,235002,18,NA,72.38
4C5CECB5-BFE7-4025-B3BF-B3C6658F4412,A1055521437011170,152.24,USD,20130702,1852,17,NA,174.19
01557918-D98A-4C45-AD43-085BD53C30FB,A985157043449927,157.07,CAD,20130702,13355,19,NA,142.165
75B323C7-E041-4418-B9DB-34A4B17D93D7,A985157038877457,799,GBP,20130702,123106,NA,NA,109.99
E09EFB45-4487-476D-9E4A-0BAF43F5D586,A1055521437605610,157.07,CAD,20130702,143923,9,NA,184.146
B9241430-7C11-4736-AB00-57B55437C8A8,A1055521437605610,157.07,CAD,20130702,144233,9,NA,184.146
4F2D6504-24EF-4CB3-8AC3-57963327042C,A914801060379418,479,GBP,20130702,171438,NA,NA,109.99
45C7164C-1668-4C7E-88DB-647558C4F6AD,A914801060460019,399.99,USD,20130702,184316,12,NA,98.199
68C2C03F-076E-40DA-9FB4-F497FADC4C43,A1055521437314000,1098.97,GBP,20130703,93643,NA,NA,109.99
D36C154D-BE30-4323-B152-79D55FF78B99,A1055521438378490,159.82,CAD,20130703,103301,5,NA,70.27
3991CFD6-24F0-4D34-9340-647038D6D926,A1055521438385960,157.07,CAD,20130703,104428,5,NA,76.64
DF44F258-29C1-4BB8-9811-AD3E484BEEA7,A1055520806735770,233.74,USD,20130703,131618,8,NA,71.192
C9851857-557E-44F0-B9EC-57E65A90683E,A844428093289143,1797.98,GBP,20130703,152220,NA,NA,109.99
EF7BF6BD-C301-4B9B-BCF6-4CF474016CB0,A914800728476065,87.59,USD,20130704,70338,23,NA,184.78
551EC9E0-BAE6-4EBB-8E0F-851137BEF291,A985157045665827,281.37,CAD,20130704,81556,3,NA,76.67
AC669AC0-1785-4800-B665-708D708C8C40,A1055521439638180,454.74,USD,20130704,175740,12,NA,68.16
E9F771BF-35F6-4E0D-9A0A-7C571201568E,A914801062470591,170.38,USD,20130704,225822,17,NA,174.101
4F1B4B6B-48A4-4550-8011-206FB31C6676,A985157046876254,479,GBP,20130705,140411,NA,NA,109.99
212328DB-A586-4B9F-AC01-B6EA241515AF,A1899946885580910,233.19,USD,20130706,61038,1,NA,108.52
0F0D1E2E-7AEA-4D12-B00D-384C500CC2AB,A844428097349199,286.29,CAD,20130707,231825,18,NA,174.88
3645526A-850D-416B-A03C-11574F3E1485,A985157049326049,281.37,CAD,20130708,32427,22,NA,64.229
0209C849-AEBE-4B6A-98F8-CF38A141CDCE,A914801065537407,286.29,CAD,20130708,41446,22,NA,24.77
6ACF50CF-8233-4D0A-AD65-9A3C6631926F,A914801063534210,828.99,GBP,20130708,131740,NA,NA,109.99
94A2420E-1DB2-4847-A7E5-0CA7AF7DA731,A844428097967959,828.99,GBP,20130708,141357,NA,NA,109.99
E56932B1-B85B-43DB-AE87-FCA36AC0AEC6,A1055521443338420,799,GBP,20130708,150232,15,NA,84.13
4ACBC021-F160-4DD6-B152-B1E8A55C508E,A985157050032183,43.49,USD,20130708,183751,10,NA,38.122
C5EA9D6B-F301-48A1-98E3-55862A4634C6,A1055520966567640,79.99,USD,20130709,183350,13,NA,216.15
070BAAA0-6A60-489E-8816-8918E6FD14CA,A844427887446739,109.99,USD,20130709,183155,12,NA,201.247
A3C7423A-96ED-440A-9B3D-6C10A1274679,A914800967042989,139.99,USD,20130709,183217,2,NA,119.92
9FDC7A6F-6600-4C2A-8AA1-160EF83C1A68,A985157051228210,719,GBP,20130710,24946,2,NA,109.144
743F3C68-6367-47C2-9A4A-E084442EA949,A844428099424967,281.37,CAD,20130710,35917,19,NA,70.71
CFA25725-B9F5-4FC4-8A62-66184A0F1831,A1759222108285370,219.99,USD,20130710,162650,11,NA,173.169
740AB8DE-FF1F-42BA-BC3A-AE507600084E,A1688853536668580,228.79,USD,20130710,183657,12,NA,108.93
3B4F5877-7454-4A9F-ABD8-0ABBB0E7E631,A844428101031279,261.45,CAD,20130711,150844,10,NA,99.228
92399039-939F-493A-838F-BA700B0A8EB0,A1688853536671900,219.99,USD,20130711,161034,8,NA,108.65
17034B54-A5E7-4C78-8D3D-7E89B90346DC,A1899946885581040,219.99,USD,20130711,165142,11,NA,108.4
700DF56F-8781-44EC-A7B7-8BB92FE86844,A1055521446489030,799,GBP,20130711,180005,20,NA,109.99
1D442CA9-4CCE-4928-96D2-E28C337E187E,A1899947036357070,799,GBP,20130712,121805,14,NA,109.99
FD2CCACB-5A1E-4A9E-835E-AFDBCC8644FB,A985157026026654,71.99,USD,20130712,163038,11,NA,67.78
A88F73FF-198D-4A3F-8058-7AA5FC32C13A,A1759222268975460,2175.32,USD,20130712,183731,13,NA,216.15
C5216BE8-BD12-4128-983F-A4440E8C91E0,A1055521447744050,219.99,GBP,20130713,4130,0,NA,176.249
AA7B94B6-109A-43CC-8642-C8BDF9C28080,A844428102462863,431.92,USD,20130713,11341,19,NA,201.247
F89B4515-572F-4EF0-91C4-E3E7F3BB2540,A1899945822527830,216.49,USD,20130713,172910,9,NA,172.19
A91CB2A1-5C6A-4A28-90E2-198A93626BF0,A1055521448703810,53.96,USD,20130713,225242,15,NA,70.19
899303E8-3B7D-4A38-8F85-22228FFFE482,A1055521273202610,219.99,USD,20130713,234946,18,NA,76.11
1BDB7DAD-9206-4531-A061-B6F4CA91ADA2,A985157055280307,261.45,CAD,20130714,15255,20,NA,68.69
3C78E7DE-6587-4CF6-8A2C-F3DDAA551A5A,A985157055827650,281.37,CAD,20130714,150007,10,NA,72.35
CE00DE9C-25E9-42EF-83F8-D7F76317C5EE,A1055521449710210,261.45,CAD,20130715,4917,20,NA,96.3
9030DFBD-4049-4403-A883-CA46091B675E,A844427891206151,1490,USD,20130715,23933,21,NA,98.113
2BC1CFAC-6D91-43B4-91A5-E5E633A2CFF0,A985157056410717,261.45,CAD,20130715,65959,22,NA,174.4
E1D1C42B-0B76-47F1-A140-24BE278E6D4A,A985157056902561,488.85,USD,20130715,163813,11,NA,216.136
337E50AC-E89C-4789-9DE5-44AA12F4BE9A,A914801074120207,799,GBP,20130716,154004,15,NA,78.146
1B272270-E825-4FBD-ACFE-D498B0B74BBA,A1055521369949960,79.99,USD,20130717,12955,17,NA,98.248
495A9DB8-3B11-430D-BF3F-3FF78BC387A2,A914800951089308,539.99,USD,20130717,34512,19,NA,71.84
C2567C98-9E32-4634-BB99-EF0D08713F23,A914801075140318,278.88,CAD,20130717,143724,9,NA,24.23
BCBD6C43-18E8-4FF2-A15A-493535A0E176,A1055521161072150,640.91,USD,20130717,170219,12,NA,69.125
0B1BE673-C820-4421-9CD5-A1ED8E44F233,A914801074213895,780.43,USD,20130718,165056,8,NA,24.24
2666F122-D89B-4C72-A283-8DE0805960F9,A1829581645982000,239,BRL,20130719,22408,23,NA,186.221
9A316373-3A62-4D82-8C9F-CB4113860445,A1759221296453230,319.75,USD,20130719,30246,21,NA,69.151
BE38BE85-0667-45D8-85BA-9B772EE79C60,A844428109219550,261.45,CAD,20130719,90632,1,NA,70.79
B84A3EFC-0A25-4861-97B3-892F4A1E1E83,A985157061210294,1959.82,USD,20130719,150343,7,NA,75.24
A6F9495A-6EAC-4739-AC2A-3033B7B2855A,A844428109674254,799,GBP,20130719,172800,19,NA,109.99
6C1EA0D7-8551-470A-B86F-DEF53168FB09,A1055521458102210,99.99,USD,20130722,200042,13,NA,67.174
D4CCA20B-AC28-42B8-95A2-91C33507469F,A844428113624934,237.37,USD,20130723,145735,9,NA,75.75
8898EE16-5663-4897-A6E8-6DB212CA8CBE,A1759222272580730,99.99,USD,20130723,190100,14,NA,209.82
187506AC-B7F8-4D77-AE90-FBFCAB05D04C,A844428113958337,145.95,CAD,20130723,215931,16,NA,216.211
ACF0A7B1-5DA0-45B4-95C1-3644F018120A,A1055521459200960,157.07,CAD,20130723,221813,17,NA,24.138
30F036D0-54C3-4C33-BA7D-0CDAD5113A67,A1688853524325660,239.51,USD,20130724,42034,22,NA,170.17
F293D875-FF29-4F5E-9478-63C583ADED3D,A985157065998848,99.99,USD,20130724,82416,0,NA,172.19
3AB26E35-BCCE-4F8A-8A66-A79567FC4648,A985157066046740,105.99,USD,20130724,91416,4,NA,76.226
CA761308-5CE6-477E-A64A-455DD20F7EA7,A985157066191272,157.07,CAD,20130724,115914,6,NA,192.234
65018E66-F8B8-4C7B-96F1-C8F21A74EB1C,A844428114562534,145.95,CAD,20130724,120911,7,NA,173.206
1A625FC1-2EA8-4DE1-AEC0-E5468A86D30A,A985156238345614,219.99,USD,20130724,134939,7,NA,184.176
4646AF9B-3DCB-43A1-ACEC-8FE937CB8E2F,A1899947040229040,108.14,USD,20130724,170221,11,NA,107.22
FB5A0268-A01E-4014-A176-306B30DB2E09,A1688853697463690,99.99,USD,20130725,94212,14,NA,142.91
521A33CA-9217-4E07-A2F4-A189001CE852,A844428115628644,145.95,CAD,20130725,123901,4,NA,23.16
C9AFC717-10F5-4B82-B182-362851500FAB,A914801083549530,159.85,CAD,20130725,140916,9,NA,64.231
604C1BFD-2C17-4A4A-9E41-7FDF6512B42C,A1899947040843780,106.24,USD,20130726,84324,2,NA,98.206
1BC14E08-9940-44E2-A123-F2E91F5C7861,A1899947040846490,99.99,USD,20130726,85203,0,NA,76.172
0C06FBF1-69AF-468F-A52F-07B4CA542295,A914801084411326,105.99,USD,20130726,105040,5,NA,184.22
4AFB4C04-F242-4466-9EA6-91F3E79BA97D,A1899946964964510,233.19,USD,20130726,153430,10,NA,74.96
F76DE36E-2018-4680-8F63-EAC6F5FE174B,A1055521344877760,86.51,USD,20130726,163357,11,NA,99.196
D3E42844-6965-4DE1-9B32-D5E2CAE68A6A,A1829582539894420,233.74,USD,20130727,13603,20,NA,173.76
0EAB3BAB-D1D6-44F5-9034-B6E4EB46CAAB,A914801085248374,1598,GBP,20130727,83039,8,NA,31.126
847F3784-B37E-426F-ACBC-8440A3BD9CA3,A1055521462693890,103.4,USD,20130727,84427,1,NA,24.9
0BB05E4D-26BC-4899-A8FD-3A6765DF6A36,A914801085299184,105.99,USD,20130727,93441,2,NA,24.117
A4C1BD30-68AE-4148-8B56-F1A83BB2B39C,A844428117504363,105.49,USD,20130727,100241,5,NA,75.128
19ACF144-4B8B-434A-9591-306F8512453A,A844428117504363,105.49,USD,20130727,100701,5,NA,75.128
D16D4560-347A-42F0-8B75-9109EB56452F,A844427832626044,59.99,USD,20130727,111859,3,NA,72.193
310A97E8-4337-44DF-A7EE-F391313BA95B,A985157069445705,799,GBP,20130727,163256,16,NA,78.157
52BCD405-F7AA-4A6B-9A22-85D7FFA7B4A9,A844428117824208,108.24,USD,20130727,165335,10,NA,71.48
FB79FD07-1EC0-4E21-B356-049AA219F7BE,A1899947041153940,105.99,USD,20130727,191908,14,NA,174.55
7F6DE6F2-BC47-4DF4-B7C5-DD9CE7E2629C,A914801084580038,107.74,USD,20130728,70158,2,NA,50.12
38E23294-DC76-4C17-8E08-B1CE68B4FC1C,A1759222274273990,199.98,USD,20130728,70103,2,NA,173.78
339254C2-B0F5-493B-8073-2BDFE7D83F94,A1055521341252540,216.72,USD,20130728,90254,4,NA,69.204
D1E3C05E-C5BB-42E8-8F63-0D9E176F35F3,A1829582621220050,99.99,USD,20130728,91205,3,NA,208.53
CAB84604-1004-4876-83A2-268950B6AD8A,A844428118435236,109.99,GBP,20130728,104942,10,NA,149.254
03A3A1CF-A701-4DE5-8DEB-0B27A6B50710,A1759222274341770,107.79,USD,20130728,120035,4,NA,108.62
FC9E9DDD-A537-4A05-876D-8C6D0C0271CA,A1759222274385080,108.24,USD,20130728,151837,10,NA,173.234
96B0F6BF-A15C-42C0-8690-2D73911804E9,A1759222268146640,104.99,USD,20130728,151536,10,NA,72.224
9103B89D-0ACB-467E-8934-DFE2250F7488,A844428118660377,99.99,USD,20130728,155807,10,NA,68.119
2E5247A6-4302-457B-8222-3335280D8065,A1688853692016250,99.99,USD,20130728,163853,11,NA,75.253
6ABBC982-6BDD-4B52-B07D-D3516133D554,A1688853694211230,199.98,USD,20130728,173054,9,NA,24.23
F5A98E4E-430D-4FBE-AE11-3E5BA0773984,A914801087429940,109.99,GBP,20130729,150620,15,NA,149.254
847EF9D6-8568-4A43-9F74-0C49B45202DD,A1688853670142830,209.98,USD,20130729,222643,17,NA,172
6BEF25CA-D521-4C2A-814E-6F448B3B99D6,A1688853699143380,544.99,USD,20130729,234717,15,NA,207.213
4B6277EC-223F-43E3-B6DF-7310DBB8E857,A1829582621688520,99.99,USD,20130730,21609,21,NA,173.169
1856533E-BB9A-4551-BFC6-CF1464E05565,A914801087931474,211.98,USD,20130730,25943,21,NA,72.78
486A4978-5D95-442B-BA9E-EF1BB4D4FD8B,A1829582621760540,107.99,USD,20130730,33606,22,NA,67.24
D580C927-C913-4D98-B487-B252242F1369,A1759221086179460,1499,MXN,20130730,50956,23,NA,189.132
E254AFB8-32F7-43E7-8DFA-497BB4AEC0A6,A844428070505664,99.99,USD,20130730,52929,23,NA,68.54
0A522A28-ACB7-4313-AACE-7D27B22EDDA6,A1899947042063460,99.99,USD,20130730,54446,0,NA,96.231
DD963A01-3EA6-4A1A-ACF2-41969D9FA899,A844428120873621,1598,GBP,20130730,173641,17,NA,86.189
7DD637E5-7645-4D27-B71F-82FB7DD43CCD,A985157072879062,544.95,CAD,20130731,21143,21,NA,132.204
BCC6B9DB-FECF-4D6F-BA2E-DB4AB7606DD2,A985157073250399,157.07,CAD,20130731,110358,6,NA,99.248
67362AFB-AF87-4EB3-93EC-B05981740E5B,A985156880298431,109.99,USD,20130731,193501,14,NA,184.183
43BC5578-BB52-4E9A-AD4B-F4A1EFA4FF95,A914801077656782,74.18,USD,20130731,201112,15,NA,99.7
